mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
0.9,"89 km S of McCarthy, Alaska",1708087067914,1709748463982,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02425xmjnr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02425xmjnr&format=geojson,,,,,reviewed,0,12,ak,02425xmjnr,",ak02425xmjnr,",",ak,",",origin,phase-data,",,,0.39,,ml,earthquake,"M 0.9 - 89 km S of McCarthy, Alaska"
1.6,"8 km NNW of Chenega, Alaska",1708086995796,1709748456907,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02425xmbi7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02425xmbi7&format=geojson,,,,,reviewed,0,39,ak,02425xmbi7,",ak02425xmbi7,",",ak,",",origin,phase-data,",,,0.33,,ml,earthquake,"M 1.6 - 8 km NNW of Chenega, Alaska"
1.75,"28 km SSW of Ocotillo Wells, CA",1708086654630,1708565679790,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40671384,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40671384&format=geojson,,,,,reviewed,0,47,ci,40671384,",ci40671384,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",71.0,0.1523,0.23,46.0,ml,earthquake,"M 1.8 - 28 km SSW of Ocotillo Wells, CA"
0.78,"1 km WSW of Redlands, CA",1708086453640,1708136317824,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40671376,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40671376&format=geojson,,,,,reviewed,0,9,ci,40671376,",ci40671376,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",32.0,0.08869,0.18,75.0,ml,earthquake,"M 0.8 - 1 km WSW of Redlands, CA"
1.56,"51 km W of False Pass, Alaska",1708086312030,1708107744320,,https://earthquake.usgs.gov/earthquakes/eventpage/av92206556,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av92206556&format=geojson,,,,,reviewed,0,37,av,92206556,",av92206556,",",av,",",origin,phase-data,",4.0,,0.12,314.0,ml,earthquake,"M 1.6 - 51 km W of False Pass, Alaska"
1.6,"14 km SW of Eureka Roadhouse, Alaska",1708085942780,1709748456463,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02425xil7f,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02425xil7f&format=geojson,,,,,reviewed,0,39,ak,02425xil7f,",ak02425xil7f,",",ak,",",origin,phase-data,",,,0.71,,ml,earthquake,"M 1.6 - 14 km SW of Eureka Roadhouse, Alaska"
1.6,"66 km ENE of Teller, Alaska",1708085883056,1709748456711,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02425xidl6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02425xidl6&format=geojson,,,,,reviewed,0,39,ak,02425xidl6,",ak02425xidl6,",",ak,",",origin,phase-data,",,,0.68,,ml,earthquake,"M 1.6 - 66 km ENE of Teller, Alaska"
1.72,"4 km ENE of North Lilbourn, Missouri",1708085790340,1708107528576,,https://earthquake.usgs.gov/earthquakes/eventpage/nm60570311,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nm60570311&format=geojson,2.0,1.0,,,reviewed,0,46,nm,60570311,",nm60570311,",",nm,",",dyfi,origin,phase-data,",27.0,0.02962,0.05,47.0,md,earthquake,"M 1.7 - 4 km ENE of North Lilbourn, Missouri"
2.77,"3 km SE of Jauca, Puerto Rico",1708085544600,1708086646340,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71440188,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71440188&format=geojson,,,,,reviewed,0,118,pr,71440188,",pr71440188,",",pr,",",origin,phase-data,",11.0,0.1252,0.21,166.0,md,earthquake,"M 2.8 - 3 km SE of Jauca, Puerto Rico"
2.0,"55 km S of Whites City, New Mexico",1708084697588,1708114210727,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024dgyx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024dgyx&format=geojson,,,,,reviewed,0,62,tx,2024dgyx,",tx2024dgyx,",",tx,",",origin,phase-data,",19.0,0.0,0.2,78.0,ml,earthquake,"M 2.0 - 55 km S of Whites City, New Mexico"
1.11,"87 km W of Adak, Alaska",1708084494610,1708120710470,,https://earthquake.usgs.gov/earthquakes/eventpage/av91132398,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91132398&format=geojson,,,,,reviewed,0,19,av,91132398,",av91132398,",",av,",",origin,phase-data,",4.0,,0.02,174.0,ml,earthquake,"M 1.1 - 87 km W of Adak, Alaska"
2.3499999,"29 km W of Wainaku, Hawaii",1708084468930,1708084565490,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74113891,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74113891&format=geojson,,,,,automatic,0,85,hv,74113891,",hv74113891,",",hv,",",origin,phase-data,",26.0,0.1016,0.300000012,95.0,md,earthquake,"M 2.3 - 29 km W of Wainaku, Hawaii"
0.71,"7 km WNW of Cobb, CA",1708084437590,1708092791165,,https://earthquake.usgs.gov/earthquakes/eventpage/nc74003531,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc74003531&format=geojson,,,,,automatic,0,8,nc,74003531,",nc74003531,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",12.0,0.01227,0.01,77.0,md,earthquake,"M 0.7 - 7 km WNW of Cobb, CA"
1.28,"12 km SE of Cloverdale, CA",1708084304790,1708658711278,,https://earthquake.usgs.gov/earthquakes/eventpage/nc74003526,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc74003526&format=geojson,,,,,reviewed,0,25,nc,74003526,",nc74003526,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",48.0,0.06108,0.06,46.0,md,earthquake,"M 1.3 - 12 km SE of Cloverdale, CA"
4.6,"Maug Islands region, Northern Mariana Islands",1708083910932,1710338320040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lzky,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000lzky&format=geojson,,,,,reviewed,0,326,us,7000lzky,",us7000lzky,",",us,",",origin,phase-data,",54.0,4.607,0.47,81.0,mb,earthquake,"M 4.6 - Maug Islands region, Northern Mariana Islands"
-0.75,"15 km NE of Milford, Utah",1708083876950,1708114203680,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80037666,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80037666&format=geojson,,,,,reviewed,0,0,uu,80037666,",uu80037666,",",uu,",",origin,phase-data,",9.0,0.004613,0.1,114.0,md,earthquake,"M -0.8 - 15 km NE of Milford, Utah"
1.14,"12 km SE of Cloverdale, CA",1708083785850,1708656912086,,https://earthquake.usgs.gov/earthquakes/eventpage/nc74003521,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc74003521&format=geojson,,,,,reviewed,0,20,nc,74003521,",nc74003521,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",42.0,0.0619,0.05,46.0,md,earthquake,"M 1.1 - 12 km SE of Cloverdale, CA"
0.71,"5 km WNW of Borrego Springs, CA",1708083721940,1708104603726,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40671368,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40671368&format=geojson,,,,,reviewed,0,8,ci,40671368,",ci40671368,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",39.0,0.007079,0.2,58.0,ml,earthquake,"M 0.7 - 5 km WNW of Borrego Springs, CA"
1.2,"2 km S of Salcha, Alaska",1708083300200,1709660019044,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02425x0ky7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02425x0ky7&format=geojson,,,,,reviewed,0,22,ak,02425x0ky7,",ak02425x0ky7,",",ak,",",origin,phase-data,",,,0.31,,ml,earthquake,"M 1.2 - 2 km S of Salcha, Alaska"
1.8,"40 km SW of Skwentna, Alaska",1708083234532,1709660018835,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02425x09pr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02425x09pr&format=geojson,,,,,reviewed,0,50,ak,02425x09pr,",ak02425x09pr,",",ak,",",origin,phase-data,",,,0.4,,ml,earthquake,"M 1.8 - 40 km SW of Skwentna, Alaska"
1.1,"6 km E of Borrego Springs, CA",1708083005400,1708632992913,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40671360,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40671360&format=geojson,,,,,reviewed,0,19,ci,40671360,",ci40671360,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",70.0,0.07849,0.2,22.0,ml,earthquake,"M 1.1 - 6 km E of Borrego Springs, CA"
0.35,"21 km SSW of Mammoth, Wyoming",1708082965140,1708102854550,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80037661,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80037661&format=geojson,,,,,reviewed,0,2,uu,80037661,",uu80037661,",",uu,",",origin,phase-data,",7.0,0.02419,0.11,236.0,md,earthquake,"M 0.4 - 21 km SSW of Mammoth, Wyoming"
1.79999995,"3 km SW of Pāhala, Hawaii",1708082736940,1708082857050,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74113861,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74113861&format=geojson,,,,,automatic,0,50,hv,74113861,",hv74113861,",",hv,",",origin,phase-data,",35.0,0.04054,0.150000006,141.0,md,earthquake,"M 1.8 - 3 km SW of Pāhala, Hawaii"
0.34,"13 km SW of Searles Valley, CA",1708082409600,1708135209429,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40671352,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40671352&format=geojson,,,,,reviewed,0,2,ci,40671352,",ci40671352,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",18.0,0.06004,0.14,122.0,ml,earthquake,"M 0.3 - 13 km SW of Searles Valley, CA"
1.9,"13 km WNW of Anchor Point, Alaska",1708082374333,1709660018595,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02425wx81b,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02425wx81b&format=geojson,,,,,reviewed,0,56,ak,02425wx81b,",ak02425wx81b,",",ak,",",origin,phase-data,",,,0.42,,ml,earthquake,"M 1.9 - 13 km WNW of Anchor Point, Alaska"
2.66,"2 km SE of Jauca, Puerto Rico",1708081991880,1708113039338,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71440178,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71440178&format=geojson,1.0,2.0,,,reviewed,0,109,pr,71440178,",pr71440178,",",pr,",",dyfi,origin,phase-data,",14.0,0.1284,0.18,164.0,md,earthquake,"M 2.7 - 2 km SE of Jauca, Puerto Rico"
1.41,"0 km SW of Burien, Washington",1708081847650,1708126483425,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61983326,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61983326&format=geojson,2.0,1.0,,,reviewed,0,31,uw,61983326,",uw61983326,",",uw,",",dyfi,origin,phase-data,",42.0,0.08337,0.23,89.0,ml,earthquake,"M 1.4 - 0 km SW of Burien, Washington"
2.14,"18 km SE of Pāhala, Hawaii",1708081835320,1710338744040,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74113856,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74113856&format=geojson,1.0,2.2,,,reviewed,0,71,hv,74113856,",hv74113856,us7000lzkr,",",hv,us,",",dyfi,origin,phase-data,",55.0,0.1212,0.13,201.0,md,earthquake,"M 2.1 - 18 km SE of Pāhala, Hawaii"
2.37,"3 km SW of Pāhala, Hawaii",1708081816350,1708081974880,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74113851,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74113851&format=geojson,,,,,automatic,0,86,hv,74113851,",hv74113851,",",hv,",",origin,phase-data,",43.0,0.04573,0.209999993,134.0,ml,earthquake,"M 2.4 - 3 km SW of Pāhala, Hawaii"
1.8,"39 km WSW of Tatitlek, Alaska",1708081588798,1709660018379,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02425wufe1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02425wufe1&format=geojson,,,,,reviewed,0,50,ak,02425wufe1,",ak02425wufe1,",",ak,",",origin,phase-data,",,,0.72,,ml,earthquake,"M 1.8 - 39 km WSW of Tatitlek, Alaska"
4.8,"Izu Islands, Japan region",1708081258056,1710340746040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lzkm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000lzkm&format=geojson,,,,,reviewed,0,354,us,7000lzkm,",us7000lzkm,",",us,",",origin,phase-data,",68.0,1.775,0.83,76.0,mb,earthquake,"M 4.8 - Izu Islands, Japan region"
1.7,"38 km WSW of Tatitlek, Alaska",1708081168483,1709660018151,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02425wkcoz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02425wkcoz&format=geojson,,,,,reviewed,0,44,ak,02425wkcoz,",ak02425wkcoz,",",ak,",",origin,phase-data,",,,0.8,,ml,earthquake,"M 1.7 - 38 km WSW of Tatitlek, Alaska"
2.3,"66 km SW of Unalaska, Alaska",1708080876035,1709660017929,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02425wjap6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02425wjap6&format=geojson,,,,,reviewed,0,81,ak,02425wjap6,",ak02425wjap6,",",ak,",",origin,phase-data,",,,0.4,,ml,earthquake,"M 2.3 - 66 km SW of Unalaska, Alaska"
1.5,"116 km NE of Chalkyitsik, Alaska",1708080719148,1709660020620,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02425wipca,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02425wipca&format=geojson,,,,,reviewed,0,35,ak,02425wipca,",ak02425wipca,",",ak,",",origin,phase-data,",,,0.69,,ml,earthquake,"M 1.5 - 116 km NE of Chalkyitsik, Alaska"
1.13,"2 km SE of Pacheco, CA",1708080511400,1708122490765,,https://earthquake.usgs.gov/earthquakes/eventpage/nc74003511,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc74003511&format=geojson,,,,,reviewed,0,20,nc,74003511,",nc74003511,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",27.0,0.06345,0.11,81.0,md,earthquake,"M 1.1 - 2 km SE of Pacheco, CA"
0.97,"6 km E of Ashford, Washington",1708080186760,1708209498700,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61983321,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61983321&format=geojson,,,,,reviewed,0,14,uw,61983321,",uw61983321,",",uw,",",origin,phase-data,",28.0,0.02519,0.11,168.0,ml,earthquake,"M 1.0 - 6 km E of Ashford, Washington"
1.2,"107 km NW of Yakutat, Alaska",1708079813562,1709660020426,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02425wfh64,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02425wfh64&format=geojson,,,,,reviewed,0,22,ak,02425wfh64,",ak02425wfh64,",",ak,",",origin,phase-data,",,,0.52,,ml,earthquake,"M 1.2 - 107 km NW of Yakutat, Alaska"
-0.37,"15 km NE of Milford, Utah",1708079681000,1708113268760,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80037656,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80037656&format=geojson,,,,,reviewed,0,0,uu,80037656,",uu80037656,",",uu,",",origin,phase-data,",8.0,0.005384,0.07,208.0,md,earthquake,"M -0.4 - 15 km NE of Milford, Utah"
-0.36,"15 km NE of Milford, Utah",1708079177910,1708112970430,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80037651,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80037651&format=geojson,,,,,reviewed,0,0,uu,80037651,",uu80037651,",",uu,",",origin,phase-data,",7.0,0.00267,0.07,119.0,md,earthquake,"M -0.4 - 15 km NE of Milford, Utah"
0.5,"15 km SW of Indian Springs, Nevada",1708079011390,1708123045928,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00873609,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00873609&format=geojson,,,,,reviewed,0,4,nn,00873609,",nn00873609,",",nn,",",origin,phase-data,",9.0,0.244,0.1354,336.8,ml,earthquake,"M 0.5 - 15 km SW of Indian Springs, Nevada"
0.19,"10 km NNW of Anza, CA",1708079002090,1708993256052,,https://earthquake.usgs.gov/earthquakes/eventpage/ci37627524,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37627524&format=geojson,,,,,reviewed,0,1,ci,37627524,",ci37627524,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",18.0,0.04012,0.04,66.0,ml,earthquake,"M 0.2 - 10 km NNW of Anza, CA"
0.57,"10 km NNW of Anza, CA",1708078962170,1708992749705,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40671344,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40671344&format=geojson,,,,,reviewed,0,5,ci,40671344,",ci40671344,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",18.0,0.03994,0.07,67.0,ml,earthquake,"M 0.6 - 10 km NNW of Anza, CA"
1.8,"82 km WNW of Yakutat, Alaska",1708078920051,1709660017717,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02425wc9va,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02425wc9va&format=geojson,,,,,reviewed,0,50,ak,02425wc9va,",ak02425wc9va,",",ak,",",origin,phase-data,",,,0.53,,ml,earthquake,"M 1.8 - 82 km WNW of Yakutat, Alaska"
1.1,"26 km SW of Empire, Nevada",1708078499109,1708121907600,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00873608,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00873608&format=geojson,,,,,reviewed,0,19,nn,00873608,",nn00873608,",",nn,",",origin,phase-data,",4.0,0.266,0.0644,299.88,ml,earthquake,"M 1.1 - 26 km SW of Empire, Nevada"
1.2,"61 km NE of Nikolai, Alaska",1708078494932,1709660017521,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02425wark6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02425wark6&format=geojson,,,,,reviewed,0,22,ak,02425wark6,",ak02425wark6,",",ak,",",origin,phase-data,",,,0.53,,ml,earthquake,"M 1.2 - 61 km NE of Nikolai, Alaska"
0.98,"4 km SW of Imperial, CA",1708078283890,1708632001507,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40671336,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40671336&format=geojson,,,,,reviewed,0,15,ci,40671336,",ci40671336,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",18.0,0.0595,0.24,70.0,ml,earthquake,"M 1.0 - 4 km SW of Imperial, CA"
0.9,"16 km SSW of Indian Springs, Nevada",1708078222103,1708121532614,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00873607,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00873607&format=geojson,,,,,reviewed,0,12,nn,00873607,",nn00873607,",",nn,",",origin,phase-data,",15.0,0.197,0.1463,178.86,ml,earthquake,"M 0.9 - 16 km SSW of Indian Springs, Nevada"
1.9,"18 km E of Naalehu, Hawaii",1708077915090,1708162425870,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74113791,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74113791&format=geojson,,,,,reviewed,0,56,hv,74113791,",hv74113791,",",hv,",",origin,phase-data,",26.0,0.1263,0.1,217.0,md,earthquake,"M 1.9 - 18 km E of Naalehu, Hawaii"
1.2,"8 km WSW of Kalama, Washington",1708077913630,1708104653170,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61983316,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61983316&format=geojson,,,,,reviewed,0,22,uw,61983316,",uw61983316,",",uw,",",origin,phase-data,",26.0,0.04716,0.16,50.0,ml,earthquake,"M 1.2 - 8 km WSW of Kalama, Washington"
1.55,"6 km NW of The Geysers, CA",1708077791440,1708644970837,,https://earthquake.usgs.gov/earthquakes/eventpage/nc74003506,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc74003506&format=geojson,,,,,reviewed,0,37,nc,74003506,",nc74003506,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",57.0,0.006204,0.07,21.0,md,earthquake,"M 1.6 - 6 km NW of The Geysers, CA"
0.91,"4 km ESE of Ontario, CA",1708077746390,1708631279551,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40671328,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40671328&format=geojson,6.0,2.2,,,reviewed,0,14,ci,40671328,",ci40671328,",",ci,",",dyfi,nearby-cities,origin,phase-data,scitech-link,",47.0,0.01677,0.15,41.0,ml,earthquake,"M 0.9 - 4 km ESE of Ontario, CA"
1.43,"13 km S of Beaver, Utah",1708077575860,1708104437030,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80037646,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80037646&format=geojson,,,,,reviewed,0,31,uu,80037646,",uu80037646,",",uu,",",origin,phase-data,",12.0,0.2699,0.11,153.0,md,earthquake,"M 1.4 - 13 km S of Beaver, Utah"
1.4,"27 km SE of Skwentna, Alaska",1708077570612,1709660017321,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02425vyx77,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02425vyx77&format=geojson,,,,,reviewed,0,30,ak,02425vyx77,",ak02425vyx77,",",ak,",",origin,phase-data,",,,0.26,,ml,earthquake,"M 1.4 - 27 km SE of Skwentna, Alaska"
-0.52,"15 km NE of Milford, Utah",1708077393580,1708112687280,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80000353,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80000353&format=geojson,,,,,reviewed,0,0,uu,80000353,",uu80000353,",",uu,",",origin,phase-data,",8.0,0.004308,0.12,109.0,md,earthquake,"M -0.5 - 15 km NE of Milford, Utah"
-0.23,"15 km NE of Milford, Utah",1708077348310,1708112525330,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80037641,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80037641&format=geojson,,,,,reviewed,0,0,uu,80037641,",uu80037641,",",uu,",",origin,phase-data,",8.0,0.0005975,0.07,93.0,md,earthquake,"M -0.2 - 15 km NE of Milford, Utah"
1.04,"13 km N of Morgan Hill, CA",1708077175170,1708644193762,,https://earthquake.usgs.gov/earthquakes/eventpage/nc74003501,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc74003501&format=geojson,,,,,reviewed,0,17,nc,74003501,",nc74003501,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",21.0,0.02728,0.07,41.0,md,earthquake,"M 1.0 - 13 km N of Morgan Hill, CA"
0.28,"5 km NW of The Geysers, CA",1708077168650,1708084630378,,https://earthquake.usgs.gov/earthquakes/eventpage/nc74003496,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc74003496&format=geojson,,,,,automatic,0,1,nc,74003496,",nc74003496,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",7.0,0.0002881,0.01,101.0,md,earthquake,"M 0.3 - 5 km NW of The Geysers, CA"
